Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,col,iptg,sal,dnaseI,growth,weight,lysate_vol,dilution,rep,ChanStr
sybr,50,311,0.08638888888888889,C5,6880,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,311,0.08638888888888889,C6,7202,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,311,0.08638888888888889,C7,7000,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr50487528
sybr,50,311,0.08638888888888889,C8,6361,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr50487528
sybr,50,311,0.08638888888888889,C9,6957,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr50487528
sybr,50,311,0.08638888888888889,C10,6924,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,311,0.08638888888888889,C11,6576,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr50487528
sybr,50,311,0.08638888888888889,C12,6129,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr50487528
sybr,50,371,0.10305555555555555,A1,6537,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A2,6407,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A3,6720,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A4,7082,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A5,6881,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A6,7202,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A7,6919,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A8,6439,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A9,6964,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A10,6877,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A11,6483,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr50487528
sybr,50,371,0.10305555555555555,A12,6160,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr50487528
sybr,50,371,0.10305555555555555,B1,6928,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B2,6738,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B3,7093,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B4,7085,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B5,6919,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B6,7122,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B7,7073,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B8,6470,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B9,6964,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B10,6930,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B11,6571,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr50487528
sybr,50,371,0.10305555555555555,B12,6191,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr50487528
sybr,50,371,0.10305555555555555,C1,6846,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C2,6620,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C3,6833,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C4,6995,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C5,6812,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C6,7140,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C7,6970,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C8,6314,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C9,6913,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C10,6865,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C11,6481,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr50487528
sybr,50,371,0.10305555555555555,C12,6022,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr50487528
sybr,50,431,0.11972222222222222,A1,6413,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A2,6311,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A3,6607,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A4,7030,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A5,6846,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A6,7170,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A7,6865,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A8,6369,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A9,6908,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A10,6829,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A11,6397,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr50487528
sybr,50,431,0.11972222222222222,A12,6025,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr50487528
sybr,50,431,0.11972222222222222,B1,6830,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B2,6636,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B3,7024,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B4,7024,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B5,6885,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B6,7118,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B7,7011,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B8,6426,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B9,6888,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B10,6850,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B11,6470,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr50487528
sybr,50,431,0.11972222222222222,B12,6104,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr50487528
sybr,50,431,0.11972222222222222,C1,6730,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C2,6509,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C3,6742,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C4,6943,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C5,6784,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C6,7093,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C7,6883,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C8,6260,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C9,6849,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C10,6826,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C11,6401,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr50487528
sybr,50,431,0.11972222222222222,C12,5934,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr50487528
sybr,50,491,0.1363888888888889,A1,6338,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A2,6238,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A3,6549,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A4,6984,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A5,6780,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A6,7132,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A7,6800,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A8,6282,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A9,6871,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A10,6800,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A11,6310,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr50487528
sybr,50,491,0.1363888888888889,A12,5931,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr50487528
sybr,50,491,0.1363888888888889,B1,6755,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B2,6547,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B3,6957,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B4,6977,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B5,6864,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B6,7057,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B7,6971,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B8,6367,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B9,6849,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B10,6820,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B11,6404,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr50487528
sybr,50,491,0.1363888888888889,B12,5992,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr50487528
sybr,50,491,0.1363888888888889,C1,6664,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C2,6445,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C3,6683,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C4,6912,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C5,6726,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C6,7049,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C7,6871,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C8,6184,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C9,6799,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C10,6766,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C11,6302,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr50487528
sybr,50,491,0.1363888888888889,C12,5823,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr50487528
sybr,50,551,0.15305555555555556,A1,6294,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A2,6152,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A3,6479,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A4,6939,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A5,6755,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A6,7099,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A7,6738,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A8,6235,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A9,6793,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A10,6767,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A11,6232,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr50487528
sybr,50,551,0.15305555555555556,A12,5828,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr50487528
sybr,50,551,0.15305555555555556,B1,6662,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B2,6467,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B3,6879,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B4,6938,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B5,6811,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B6,7028,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B7,6912,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B8,6316,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B9,6820,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B10,6765,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B11,6347,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr50487528
sybr,50,551,0.15305555555555556,B12,5900,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr50487528
sybr,50,551,0.15305555555555556,C1,6583,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C2,6352,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C3,6641,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C4,6859,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C5,6689,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C6,7015,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C7,6832,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C8,6138,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C9,6775,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C10,6730,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C11,6238,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr50487528
sybr,50,551,0.15305555555555556,C12,5732,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr50487528
sybr,50,611,0.16972222222222222,A1,6241,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A2,6102,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A3,6424,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A4,6914,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A5,6718,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A6,7053,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A7,6689,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A8,6210,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A9,6769,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A10,6722,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A11,6171,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr50487528
sybr,50,611,0.16972222222222222,A12,5744,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr50487528
sybr,50,611,0.16972222222222222,B1,6592,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B2,6371,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B3,6786,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B4,6895,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B5,6777,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B6,6981,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B7,6867,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B8,6271,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B9,6762,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B10,6717,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B11,6276,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr50487528
sybr,50,611,0.16972222222222222,B12,5833,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr50487528
sybr,50,611,0.16972222222222222,C1,6514,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C2,6328,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C3,6617,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C4,6818,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C5,6625,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C6,6965,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C7,6770,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C8,6097,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C9,6736,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C10,6675,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C11,6161,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr50487528
sybr,50,611,0.16972222222222222,C12,5647,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr50487528
sybr,50,671,0.18638888888888888,A1,6176,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A2,6006,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A3,6367,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A4,6836,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A5,6673,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A6,6989,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A7,6639,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A8,6134,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A9,6697,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A10,6674,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A11,6102,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr50487528
sybr,50,671,0.18638888888888888,A12,5660,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr50487528
sybr,50,671,0.18638888888888888,B1,6481,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B2,6279,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B3,6697,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B4,6866,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B5,6725,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B6,6928,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B7,6831,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B8,6189,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B9,6728,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B10,6670,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B11,6216,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr50487528
sybr,50,671,0.18638888888888888,B12,5740,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr50487528
sybr,50,671,0.18638888888888888,C1,6436,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
