Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,col,iptg,sal,dnaseI,growth,rep,ChanStr
sybr,50,3311,0.9197222222222222,A10,5042,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3311,0.9197222222222222,A11,4654,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3311,0.9197222222222222,A12,4227,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3311,0.9197222222222222,B8,6072,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3311,0.9197222222222222,B9,5504,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3311,0.9197222222222222,B10,5060,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3311,0.9197222222222222,B11,4732,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3311,0.9197222222222222,B12,4359,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3311,0.9197222222222222,C8,6052,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3311,0.9197222222222222,C9,5470,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3311,0.9197222222222222,C10,5064,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3311,0.9197222222222222,C11,4656,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3311,0.9197222222222222,C12,4323,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3371,0.9363888888888889,A8,6018,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3371,0.9363888888888889,A9,5420,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3371,0.9363888888888889,A10,5025,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3371,0.9363888888888889,A11,4619,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3371,0.9363888888888889,A12,4195,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3371,0.9363888888888889,B8,6056,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3371,0.9363888888888889,B9,5455,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3371,0.9363888888888889,B10,5056,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3371,0.9363888888888889,B11,4704,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3371,0.9363888888888889,B12,4345,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3371,0.9363888888888889,C8,6057,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3371,0.9363888888888889,C9,5440,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3371,0.9363888888888889,C10,5030,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3371,0.9363888888888889,C11,4641,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3371,0.9363888888888889,C12,4310,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3431,0.9530555555555555,A8,6032,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3431,0.9530555555555555,A9,5419,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3431,0.9530555555555555,A10,5013,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3431,0.9530555555555555,A11,4599,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3431,0.9530555555555555,A12,4157,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3431,0.9530555555555555,B8,6049,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3431,0.9530555555555555,B9,5449,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3431,0.9530555555555555,B10,5044,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3431,0.9530555555555555,B11,4681,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3431,0.9530555555555555,B12,4332,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3431,0.9530555555555555,C8,6054,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3431,0.9530555555555555,C9,5446,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3431,0.9530555555555555,C10,5038,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3431,0.9530555555555555,C11,4624,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3431,0.9530555555555555,C12,4287,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3491,0.9697222222222223,A8,6017,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3491,0.9697222222222223,A9,5397,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3491,0.9697222222222223,A10,4972,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3491,0.9697222222222223,A11,4567,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3491,0.9697222222222223,A12,4121,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3491,0.9697222222222223,B8,6051,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3491,0.9697222222222223,B9,5449,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3491,0.9697222222222223,B10,5018,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3491,0.9697222222222223,B11,4676,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3491,0.9697222222222223,B12,4319,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3491,0.9697222222222223,C8,6060,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3491,0.9697222222222223,C9,5416,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3491,0.9697222222222223,C10,5002,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3491,0.9697222222222223,C11,4593,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3491,0.9697222222222223,C12,4267,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3551,0.9863888888888889,A8,6004,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3551,0.9863888888888889,A9,5376,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3551,0.9863888888888889,A10,4970,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3551,0.9863888888888889,A11,4559,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3551,0.9863888888888889,A12,4097,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3551,0.9863888888888889,B8,6033,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3551,0.9863888888888889,B9,5458,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3551,0.9863888888888889,B10,5008,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3551,0.9863888888888889,B11,4639,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3551,0.9863888888888889,B12,4304,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3551,0.9863888888888889,C8,6059,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3551,0.9863888888888889,C9,5418,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3551,0.9863888888888889,C10,4991,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3551,0.9863888888888889,C11,4581,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3551,0.9863888888888889,C12,4239,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3611,1.0030555555555556,A8,6019,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3611,1.0030555555555556,A9,5359,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3611,1.0030555555555556,A10,4956,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3611,1.0030555555555556,A11,4521,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3611,1.0030555555555556,A12,4060,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3611,1.0030555555555556,B8,6033,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3611,1.0030555555555556,B9,5417,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3611,1.0030555555555556,B10,4973,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3611,1.0030555555555556,B11,4637,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3611,1.0030555555555556,B12,4291,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3611,1.0030555555555556,C8,6061,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3611,1.0030555555555556,C9,5391,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3611,1.0030555555555556,C10,4975,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3611,1.0030555555555556,C11,4568,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3611,1.0030555555555556,C12,4230,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3671,1.0197222222222222,A8,6005,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3671,1.0197222222222222,A9,5343,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3671,1.0197222222222222,A10,4934,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3671,1.0197222222222222,A11,4502,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3671,1.0197222222222222,A12,4029,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3671,1.0197222222222222,B8,6024,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3671,1.0197222222222222,B9,5397,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3671,1.0197222222222222,B10,4948,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3671,1.0197222222222222,B11,4600,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3671,1.0197222222222222,B12,4257,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3671,1.0197222222222222,C8,6040,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3671,1.0197222222222222,C9,5374,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3671,1.0197222222222222,C10,4962,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3671,1.0197222222222222,C11,4544,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3671,1.0197222222222222,C12,4209,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3731,1.0363888888888888,A8,6003,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3731,1.0363888888888888,A9,5327,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3731,1.0363888888888888,A10,4920,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3731,1.0363888888888888,A11,4477,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3731,1.0363888888888888,A12,3991,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3731,1.0363888888888888,B8,6026,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3731,1.0363888888888888,B9,5383,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3731,1.0363888888888888,B10,4935,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3731,1.0363888888888888,B11,4584,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3731,1.0363888888888888,B12,4249,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3731,1.0363888888888888,C8,6056,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3731,1.0363888888888888,C9,5376,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3731,1.0363888888888888,C10,4938,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3731,1.0363888888888888,C11,4515,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3731,1.0363888888888888,C12,4201,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3791,1.0530555555555556,A8,5990,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3791,1.0530555555555556,A9,5322,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3791,1.0530555555555556,A10,4887,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3791,1.0530555555555556,A11,4443,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3791,1.0530555555555556,A12,3949,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3791,1.0530555555555556,B8,6018,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3791,1.0530555555555556,B9,5370,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3791,1.0530555555555556,B10,4915,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3791,1.0530555555555556,B11,4574,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3791,1.0530555555555556,B12,4236,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3791,1.0530555555555556,C8,6044,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3791,1.0530555555555556,C9,5348,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3791,1.0530555555555556,C10,4924,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3791,1.0530555555555556,C11,4488,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3791,1.0530555555555556,C12,4191,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3851,1.0697222222222222,A8,5990,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3851,1.0697222222222222,A9,5303,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3851,1.0697222222222222,A10,4893,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3851,1.0697222222222222,A11,4418,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3851,1.0697222222222222,A12,3920,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3851,1.0697222222222222,B8,5992,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3851,1.0697222222222222,B9,5366,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3851,1.0697222222222222,B10,4887,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3851,1.0697222222222222,B11,4554,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3851,1.0697222222222222,B12,4215,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3851,1.0697222222222222,C8,6026,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3851,1.0697222222222222,C9,5340,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3851,1.0697222222222222,C10,4906,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3851,1.0697222222222222,C11,4494,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3851,1.0697222222222222,C12,4171,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3911,1.0863888888888888,A8,5984,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3911,1.0863888888888888,A9,5292,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3911,1.0863888888888888,A10,4860,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3911,1.0863888888888888,A11,4388,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3911,1.0863888888888888,A12,3884,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3911,1.0863888888888888,B8,6016,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3911,1.0863888888888888,B9,5350,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3911,1.0863888888888888,B10,4875,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3911,1.0863888888888888,B11,4525,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3911,1.0863888888888888,B12,4210,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3911,1.0863888888888888,C8,6027,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3911,1.0863888888888888,C9,5344,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3911,1.0863888888888888,C10,4891,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3911,1.0863888888888888,C11,4471,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3911,1.0863888888888888,C12,4154,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,3971,1.1030555555555555,A8,5977,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,3971,1.1030555555555555,A9,5281,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,3971,1.1030555555555555,A10,4844,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,3971,1.1030555555555555,A11,4361,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,3971,1.1030555555555555,A12,3850,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,3971,1.1030555555555555,B8,5996,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,3971,1.1030555555555555,B9,5316,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,3971,1.1030555555555555,B10,4855,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,3971,1.1030555555555555,B11,4513,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,3971,1.1030555555555555,B12,4194,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,3971,1.1030555555555555,C8,6012,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,3971,1.1030555555555555,C9,5325,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,3971,1.1030555555555555,C10,4867,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,3971,1.1030555555555555,C11,4454,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,3971,1.1030555555555555,C12,4124,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,4031,1.1197222222222223,A8,5971,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,4031,1.1197222222222223,A9,5260,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,4031,1.1197222222222223,A10,4830,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,4031,1.1197222222222223,A11,4344,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,4031,1.1197222222222223,A12,3812,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,4031,1.1197222222222223,B8,5997,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,4031,1.1197222222222223,B9,5303,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,4031,1.1197222222222223,B10,4830,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,4031,1.1197222222222223,B11,4486,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,4031,1.1197222222222223,B12,4171,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,4031,1.1197222222222223,C8,6041,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,4031,1.1197222222222223,C9,5308,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,4031,1.1197222222222223,C10,4850,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,4031,1.1197222222222223,C11,4423,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,4031,1.1197222222222223,C12,4102,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,4091,1.136388888888889,A8,5969,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,4091,1.136388888888889,A9,5252,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,4091,1.136388888888889,A10,4812,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,4091,1.136388888888889,A11,4314,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,4091,1.136388888888889,A12,3781,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,4091,1.136388888888889,B8,6003,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,4091,1.136388888888889,B9,5301,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,4091,1.136388888888889,B10,4818,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,4091,1.136388888888889,B11,4460,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,4091,1.136388888888889,B12,4133,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,4091,1.136388888888889,C8,6030,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,4091,1.136388888888889,C9,5294,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,4091,1.136388888888889,C10,4831,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,4091,1.136388888888889,C11,4390,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,4091,1.136388888888889,C12,4087,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,4151,1.1530555555555555,A8,5968,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,4151,1.1530555555555555,A9,5251,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,4151,1.1530555555555555,A10,4807,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,4151,1.1530555555555555,A11,4284,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,4151,1.1530555555555555,A12,3749,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,4151,1.1530555555555555,B8,5996,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,4151,1.1530555555555555,B9,5291,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,4151,1.1530555555555555,B10,4793,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,4151,1.1530555555555555,B11,4458,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,4151,1.1530555555555555,B12,4128,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,4151,1.1530555555555555,C8,6025,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,4151,1.1530555555555555,C9,5298,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,4151,1.1530555555555555,C10,4828,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,4151,1.1530555555555555,C11,4376,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,4151,1.1530555555555555,C12,4062,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,4211,1.1697222222222223,A8,5977,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,4211,1.1697222222222223,A9,5236,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,4211,1.1697222222222223,A10,4780,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,4211,1.1697222222222223,A11,4265,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,4211,1.1697222222222223,A12,3717,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,4211,1.1697222222222223,B8,6002,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,4211,1.1697222222222223,B9,5289,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,4211,1.1697222222222223,B10,4784,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,4211,1.1697222222222223,B11,4431,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,4211,1.1697222222222223,B12,4109,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,4211,1.1697222222222223,C8,6013,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,4211,1.1697222222222223,C9,5280,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
sybr,50,4211,1.1697222222222223,C10,4806,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr50487528
sybr,50,4211,1.1697222222222223,C11,4350,AFU,487,528,JS006,1,0,0,1,1,3,sybr50487528
sybr,50,4211,1.1697222222222223,C12,4045,AFU,487,528,JS006,1,0,0,2,1,3,sybr50487528
sybr,50,4271,1.186388888888889,A8,5988,AFU,487,528,JS006,1,0,0,0,1,1,sybr50487528
sybr,50,4271,1.186388888888889,A9,5215,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr50487528
sybr,50,4271,1.186388888888889,A10,4772,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr50487528
sybr,50,4271,1.186388888888889,A11,4238,AFU,487,528,JS006,1,0,0,1,1,1,sybr50487528
sybr,50,4271,1.186388888888889,A12,3668,AFU,487,528,JS006,1,0,0,2,1,1,sybr50487528
sybr,50,4271,1.186388888888889,B8,6002,AFU,487,528,JS006,1,0,0,0,1,2,sybr50487528
sybr,50,4271,1.186388888888889,B9,5276,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr50487528
sybr,50,4271,1.186388888888889,B10,4751,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr50487528
sybr,50,4271,1.186388888888889,B11,4409,AFU,487,528,JS006,1,0,0,1,1,2,sybr50487528
sybr,50,4271,1.186388888888889,B12,4087,AFU,487,528,JS006,1,0,0,2,1,2,sybr50487528
sybr,50,4271,1.186388888888889,C8,6018,AFU,487,528,JS006,1,0,0,0,1,3,sybr50487528
sybr,50,4271,1.186388888888889,C9,5274,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr50487528
