Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,kan,carb,spent_media,percent,rep,ChanStr
sfGFP,100,50345,13.984722222222222,B6,10600,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,C1,5451,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,C2,5240,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,C3,5127,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,C4,9520,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,C5,9441,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,C6,9692,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,D1,5629,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,D2,5171,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,D3,5070,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,D4,9976,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,D5,9283,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,D6,9957,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,E1,5669,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,E2,5346,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,E3,5392,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,E4,10320,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,E5,10059,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,E6,10430,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,F1,5857,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,F2,5610,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,F3,5630,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,F4,13243,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,F5,16075,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,F6,19631,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,G1,25678,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,G2,24992,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,G3,26043,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,G4,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,G5,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,G6,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,H1,23605,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,H2,23109,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,H3,23578,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,50345,13.984722222222222,H4,9477,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,50345,13.984722222222222,H5,9422,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,50345,13.984722222222222,H6,9922,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,A1,inf,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,A2,inf,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,A3,inf,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,A4,inf,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,A5,inf,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,A6,inf,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,B1,5830,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,B2,5724,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,B3,5583,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,B4,9881,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,B5,10434,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,B6,10439,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,C1,5451,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,C2,5400,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,C3,5297,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,C4,9744,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,C5,9382,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,C6,9852,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,D1,5577,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,D2,5328,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,D3,5243,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,D4,9943,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,D5,9403,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,D6,10093,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,E1,5669,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,E2,5432,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,E3,5356,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,E4,10254,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,E5,10182,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,E6,10357,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,F1,5712,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,F2,5676,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,F3,5632,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,F4,13789,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,F5,18983,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,F6,26599,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,G1,25587,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,G2,25034,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,G3,25945,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,G4,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,G5,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,G6,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,H1,23798,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,H2,22991,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,H3,23580,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,50945,14.151388888888889,H4,9397,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,50945,14.151388888888889,H5,9655,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,50945,14.151388888888889,H6,9896,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,A1,inf,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,A2,inf,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,A3,inf,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,A4,inf,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,A5,inf,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,A6,inf,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,B1,5944,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,B2,5849,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,B3,5738,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,B4,9845,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,B5,10471,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,B6,10729,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,C1,5411,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,C2,5334,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,C3,5254,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,C4,9729,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,C5,9512,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,C6,9917,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,D1,5651,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,D2,5350,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,D3,5226,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,D4,10039,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,D5,9402,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,D6,10162,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,E1,5709,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,E2,5497,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,E3,5434,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,E4,10463,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,E5,10156,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,E6,10605,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,F1,5868,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,F2,5707,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,F3,5725,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,F4,14526,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,F5,25679,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,F6,38678,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,G1,25910,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,G2,25227,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,G3,25944,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,G4,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,G5,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,G6,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,H1,23859,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,H2,23223,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,H3,23513,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,51545,14.318055555555556,H4,9466,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,51545,14.318055555555556,H5,9687,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,51545,14.318055555555556,H6,9904,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,A1,inf,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,A2,inf,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,A3,inf,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,A4,inf,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,A5,inf,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,A6,inf,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,B1,5804,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,B2,5837,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,B3,5657,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,B4,9966,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,B5,10550,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,B6,10804,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,C1,5488,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,C2,5416,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,C3,5339,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,C4,9626,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,C5,9626,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,C6,9994,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,D1,5641,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,D2,5360,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,D3,5235,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,D4,9971,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,D5,9499,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,D6,10135,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,E1,5623,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,E2,5492,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,E3,5406,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,E4,10401,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,E5,10102,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,E6,10611,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,F1,5802,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,F2,5727,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,F3,5735,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,F4,15707,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,F5,37059,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,F6,54078,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,G1,25832,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,G2,25251,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,G3,26380,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,G4,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,G5,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,G6,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,H1,24029,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,H2,23620,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,H3,23799,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,52145,14.484722222222222,H4,9634,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,52145,14.484722222222222,H5,9656,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,52145,14.484722222222222,H6,10116,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,A1,inf,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,A2,inf,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,A3,inf,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,A4,inf,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,A5,inf,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,A6,inf,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,B1,5938,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,B2,5810,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,B3,5614,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,B4,9879,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,B5,10604,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,B6,10698,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,C1,5518,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,C2,5276,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,C3,5245,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,C4,9803,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,C5,9580,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,C6,9962,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,D1,5886,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,D2,5252,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,D3,5210,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,D4,10125,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,D5,9441,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,D6,9979,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,E1,5651,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,E2,5513,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,E3,5403,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,E4,10403,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,E5,10082,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,E6,10578,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,F1,5787,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,F2,5632,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,F3,5646,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,F4,18065,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,F5,52055,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,F6,71833,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,G1,25932,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,G2,25446,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,G3,26310,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,G4,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,G5,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,G6,inf,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,H1,23821,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,H2,23610,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,H3,23676,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP100485515
sfGFP,100,52745,14.651388888888889,H4,9599,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,52745,14.651388888888889,H5,9604,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,52745,14.651388888888889,H6,10103,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,53345,14.818055555555556,A1,inf,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP100485515
sfGFP,100,53345,14.818055555555556,A2,inf,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP100485515
sfGFP,100,53345,14.818055555555556,A3,inf,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP100485515
sfGFP,100,53345,14.818055555555556,A4,inf,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP100485515
