Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,cole1,carb,sal,rep,ChanStr
sfGFP,61,1644,0.45666666666666667,E3,115,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E4,109,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E5,106,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E6,111,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E7,109,AFU,485,515,JS006,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E8,110,AFU,485,515,JS006,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E9,112,AFU,485,515,JS006,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E10,110,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E11,118,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,E12,108,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F1,110,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F2,106,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F3,116,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F4,115,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F5,108,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F6,107,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F7,111,AFU,485,515,JS006,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F8,115,AFU,485,515,JS006,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F9,112,AFU,485,515,JS006,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F10,113,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F11,112,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,1644,0.45666666666666667,F12,107,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A1,111,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A2,112,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A3,114,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A4,115,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A5,111,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A6,112,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A7,111,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A8,113,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A9,113,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A10,106,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A11,112,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,A12,104,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B1,121,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B2,117,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B3,125,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B4,114,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B5,104,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B6,123,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B7,116,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B8,107,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B9,102,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B10,109,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B11,122,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,B12,108,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C1,112,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C2,118,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C3,113,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C4,123,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C5,105,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C6,126,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C7,106,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C8,104,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C9,106,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C10,113,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C11,112,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,C12,112,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D1,115,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D2,106,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D3,111,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D4,115,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D5,102,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D6,110,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D7,105,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D8,109,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D9,112,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D10,120,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D11,112,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,D12,105,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E1,109,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E2,106,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E3,110,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E4,119,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E5,113,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E6,119,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E7,113,AFU,485,515,JS006,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E8,115,AFU,485,515,JS006,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E9,122,AFU,485,515,JS006,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E10,110,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E11,113,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,E12,99,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F1,106,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F2,116,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F3,109,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F4,118,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F5,111,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F6,113,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F7,115,AFU,485,515,JS006,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F8,114,AFU,485,515,JS006,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F9,100,AFU,485,515,JS006,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F10,110,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F11,110,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2244,0.6233333333333333,F12,112,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,A1,113,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,A2,107,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,A3,128,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,A4,121,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,A5,118,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,A6,113,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,A7,107,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,A8,106,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,A9,116,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,A10,113,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,A11,121,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,A12,120,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,B1,114,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,B2,114,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,B3,113,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,B4,114,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,B5,109,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,B6,111,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,B7,109,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,B8,119,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,B9,112,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,B10,104,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,B11,110,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,B12,105,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,C1,112,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,C2,112,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,C3,108,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,C4,115,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,C5,108,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,C6,109,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,C7,107,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,C8,111,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,C9,107,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,C10,120,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,C11,114,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,C12,110,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,D1,112,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,D2,108,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,D3,117,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,D4,108,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,D5,109,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,D6,112,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,D7,110,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,D8,112,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,D9,103,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,D10,99,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,D11,112,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,D12,107,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,E1,109,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,E2,108,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,E3,107,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,E4,113,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,E5,106,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,E6,111,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,E7,111,AFU,485,515,JS006,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,E8,103,AFU,485,515,JS006,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,E9,112,AFU,485,515,JS006,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,E10,107,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,2844,0.79,E11,109,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,2844,0.79,E12,110,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,2844,0.79,F1,104,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,F2,119,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,F3,109,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,F4,107,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,F5,110,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,F6,114,AFU,485,515,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,F7,104,AFU,485,515,JS006,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,F8,110,AFU,485,515,JS006,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,F9,112,AFU,485,515,JS006,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,2844,0.79,F10,109,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,2844,0.79,F11,116,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,2844,0.79,F12,110,AFU,485,515,JS006,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A1,110,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A2,110,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A3,105,AFU,485,515,diff split T7RNAP,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A4,109,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A5,110,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A6,122,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A7,111,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A8,104,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A9,109,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A10,109,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A11,110,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,A12,110,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B1,113,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B2,107,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B3,118,AFU,485,515,diff split T7RNAP,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B4,118,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B5,105,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B6,111,AFU,485,515,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B7,109,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B8,111,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B9,106,AFU,485,515,diff FL T7RNAP 1,pT7 GFP,+,100,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B10,116,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B11,108,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,B12,114,AFU,485,515,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,C1,113,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,C2,108,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,C3,101,AFU,485,515,diff FL T7RNAP 2,pT7 GFP,+,0,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,C4,109,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,C5,118,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,C6,115,AFU,485,515,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,sfGFP61485515
sfGFP,61,3444,0.9566666666666667,C7,101,AFU,485,515,diff T13m FL T7RNAP 1,pT7 GFP,+,0,1,sfGFP61485515
